key,translation,locale
comment.validation.error.customer_not_found,Nie znaleziono klienta.,pl_PL
permission.name.CreateMerchantRelationRequestPermissionPlugin,Wyślij wniosek o relację ze sprzedawcą,pl_PL
merchant_relation_request_widget.request_for_relation.link,Wniosek o relację,pl_PL
merchant_relation_request_widget.request_for_relation.button,Wyślij zapytanie,pl_PL
merchant_relation_request_widget.request_for_relation.details,Dane kontaktowe,pl_PL
merchant_relation_request_widget.create_request.label,Utwórz wniosek o relację ze sprzedawcą,pl_PL
merchant_relation_page.merchant_relation.view.empty,Nie masz jeszcze żadnych relacji ze sprzedawcami.,pl_PL
merchant_relation_request_widget.merchant_relation_request.list.title,Wnioski o relację ze sprzedawcą,pl_PL
merchant_relation_request_page.merchant_relation_request.view.empty,Nie masz jeszcze żadnych wniosków o relację ze sprzedawcą.,pl_PL
merchant_relation_request_page.merchant_relation_request,Wnioski o relację ze sprzedawcą,pl_PL
merchant_relation_request_page.merchant_relation_request.list.manage,Zarządzaj wnioskami o relację ze sprzedawcą,pl_PL
merchant_relation_request_page.merchant_relation_request.list.create_link,Utwórz wniosek,pl_PL
merchant_relation_request_page.merchant_relation_request.breadcrumb.create,Utwórz,pl_PL
merchant_relation_request_page.merchant_relation_request.title_create,Wniosek o relację ze sprzedawcą,pl_PL
merchant_relation_request_page.merchant_relation_request.actions.cancel,Anuluj wniosek,pl_PL
merchant_relation_request_page.merchant_relation_request.actions.back,Wstecz,pl_PL
merchant_relation_request_page.merchant_relation_request.actions.send_request,Wyślij zapytanie,pl_PL
merchant_relation_request_page.merchant_relation_request.submit,Wyślij zapytanie,pl_PL
merchant_relation_request_page.merchant_relation_request.request_note,Wiadomość do sprzedawcy,pl_PL
merchant_relation_request_page.merchant_relation_request.business_units,Jednostki biznesowe,pl_PL
merchant_relation_request_page.merchant_relation_request.business_unit_owner,Właściciel jednostki biznesowej,pl_PL
merchant_relation_request_page.merchant_relation_request.business_unit_owner.placeholder,Wybierz właściciela jednostki biznesowej,pl_PL
merchant_relation_request_page.merchant_relation_request.merchant,Sprzedawca,pl_PL
merchant_relation_request_page.merchant_relation_request.merchant.placeholder,Wybierz sprzedawcę,pl_PL
merchant_relation_request_page.merchant_relation_request.created,Wniosek o relację ze sprzedawcą został pomyślnie złożony.,pl_PL
merchant_relation_request_page.merchant_relation_request.created_at,Utworzono,pl_PL
merchant_relation_request_page.merchant_relation_request.company_user,Użytkownik firmy,pl_PL
merchant_relation_request_page.merchant_relation_request.status,Status,pl_PL
merchant_relation_request_page.merchant_relation_request.actions,Akcje,pl_PL
merchant_relation_request_page.merchant_relation_request.actions.view,Zobacz,pl_PL
merchant_relation_request_page.merchant_relation_request.empty_business_units.error,Do użytkownika musi być przypisana co najmniej jedna jednostka biznesowa,pl_PL
merchant_relation_request_page.merchant_relation_request.success.canceled,Wniosek o relację ze sprzedawcą został pomyślnie anulowany.,pl_PL
merchant_relation_request.validation.company_user_access_denied,Brak dostępu.,pl_PL
merchant_relation_request.validation.merchant_not_found,Nie znaleziono sprzedawcy.,pl_PL
merchant_relation_request.mail.trans.merchant_notification.title,Sprawdź oczekujący wniosek o relację ze sprzedawcą w Merchant Portal.,pl_PL
merchant_relation_request.mail.trans.merchant_notification.button,Sprawdź wniosek o relację ze sprzedawcą,pl_PL
merchant_relation_request.mail.trans.merchant_notification.subject,Oczekujący wniosek o relację ze sprzedawcą,pl_PL
merchant_relation_request.merchant_notification.active_filters,Aktywne filtry:,pl_PL
merchant_relation_request.merchant_notification.reset_all,Zresetuj wszystko,pl_PL
merchant_relation_request.merchant_notification.apply,Zastosuj,pl_PL
merchant_relation_request_page.merchant_relation_request.status.placeholder,Wybierz status,pl_PL
merchant_relation_request_page.merchant_relation_request.status.pending,Oczekujące ,pl_PL
merchant_relation_request_page.merchant_relation_request.status.canceled,Anulowane ,pl_PL
merchant_relation_request_page.merchant_relation_request.status.rejected,Odrzucone ,pl_PL
merchant_relation_request_page.merchant_relation_request.status.approved,Zatwierdzone ,pl_PL
merchant_relation_request_page.merchant_relation_request.request_note_label,Wiadomość,pl_PL
merchant_relation_request_page.merchant_relation_request.decision_note_label,Wiadomość do użytkownika,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.date_created,Data utworzenia,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.company_details,Dane firmy,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.company,Firma,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.business_unit_owner,Właściciel jednostki biznesowej,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.business_units,Jednostki biznesowe,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.details,Dane kontaktowe,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.first_name,Imię,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.last_name,Nazwisko,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.email,E-mail,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.additional_details,Dodatkowe szczegóły,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.comment_from_merchant,Komentarz od sprzedawcy,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.notification.title.pending,Wniosek o relację ze sprzedawcą oczekuje na rozpatrzenie.,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.notification.title.canceled,Wniosek o relację ze sprzedawcą został anulowany.,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.notification.title.approved,Wniosek o relację ze sprzedawcą został zatwierdzony.,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.notification.title.rejected,Wniosek o relację ze sprzedawcą został odrzucony.,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.notification.description.pending,Sprzedawca nie rozpatrzył jeszcze Twojego wniosku. Możesz go anulować.,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.notification.description.canceled,Ten wniosek został anulowany. Możesz utworzyć nowy wniosek.,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.notification.description.approved,Utworzono następujące relacje ze sprzedawcami:,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.notification.description.rejected,Sprzedawca odrzucił Twój wniosek. W razie pytań skontaktuj się ze sprzedawcą.,pl_PL
merchant_relation_request_page.merchant_relation_request_detail.labels.company,Firma,pl_PL
merchant_relationship_page.table.header.merchant,Sprzedawca,pl_PL
merchant_relationship_page.table.header.business_unit_owner,Właściciel jednostki biznesowej,pl_PL
merchant_relationship_page.table.header.business_units,Jednostki biznesowe,pl_PL
merchant_relationship_page.table.header.created,Utworzono,pl_PL
merchant_relationship_page.table.header.actions,Akcje,pl_PL
merchant_relationship_page.table.action.view,Zobacz,pl_PL
merchant_relationship_widget.merchant_relationship_links_list.view,Zobacz,pl_PL
company.account.merchant_relations,Relacje ze sprzedawcami,pl_PL
merchant_relationship_page.table.filter.apply,Zastosuj,pl_PL
merchant_relationship_page.merchant_relationsip_detail,Relacja ze sprzedawcą,pl_PL
merchant_relationship_page.merchant_relationsip_detail.date_created,Data utworzenia,pl_PL
merchant_relationship_page.merchant_relationsip_detail.company_details,Dane firmy,pl_PL
merchant_relationship_page.merchant_relationsip_detail.company,Firma,pl_PL
merchant_relationship_page.merchant_relationsip_detail.business_unit_owner,Właściciel jednostki biznesowej,pl_PL
merchant_relationship_page.merchant_relationsip_detail.business_units,Jednostki biznesowe,pl_PL
merchant_relationship_page.merchant_relationsip_detail.view,Zobacz,pl_PL
merchant_relationship_page.merchant_relationship.business_unit_owner,Właściciel jednostki biznesowej,pl_PL
merchant_relationship_page.merchant_relationship.business_unit_owner.placeholder,Wybierz właściciela jednostki biznesowej,pl_PL
merchant_relationship_page.merchant_relationship.merchant,Sprzedawca,pl_PL
merchant_relationship_page.merchant_relationship.merchant.placeholder,Wybierz sprzedawcę,pl_PL
merchant_relationship_page.merchant_relationship.active_filters,Aktywne filtry:,pl_PL
merchant_relationship_page.merchant_relationship.reset_all,Zresetuj wszystko,pl_PL
merchant_relationship.mail.trans.merchant_relationship_delete.subject,Twoja relacja ze sprzedawcą została zakończona.,pl_PL
merchant_relationship.mail.trans.merchant_relationship_delete.salutation,"Witaj,",pl_PL
merchant_relationship.mail.trans.merchant_relationship_delete.main_text,Sprzedawca %merchant_name% zakończył Waszą relację. W razie pytań skontaktuj się ze sprzedawcą.,pl_PL
merchant_relationship.mail.trans.merchant_relationship_delete.link,Skontaktuj się ze sprzedawcą,pl_PL
merchant_commission.validation.currency_does_not_exist,Waluta o kodzie ‘%code%’ nie istnieje.,pl_PL
merchant_commission.validation.merchant_commission_description_invalid_length,Opis prowizji sprzedawcy musi mieć długość od %min% do %max% znaków.,pl_PL
merchant_commission.validation.merchant_commission_key_exists,Prowizja sprzedawcy o kluczu ‘%key%’ już istnieje.,pl_PL
merchant_commission.validation.merchant_commission_key_invalid_length,Klucz prowizji sprzedawcy musi mieć długość od %min% do %max% znaków.,pl_PL
merchant_commission.validation.merchant_commission_key_is_not_unique,Co najmniej dwie prowizje sprzedawcy w tym żądaniu mają ten sam klucz.,pl_PL
merchant_commission.validation.merchant_commission_does_not_exist,Nie znaleziono prowizji sprzedawcy o kluczu ‘%key%’.,pl_PL
merchant_commission.validation.merchant_commission_group_does_not_exist,Nie znaleziono grupy prowizji sprzedawcy.,pl_PL
merchant_commission.validation.merchant_commission_group_key_does_not_exist,Nie znaleziono grupy prowizji sprzedawcy o kluczu ‘%key%’.,pl_PL
merchant_commission.validation.merchant_does_not_exist,Sprzedawca o numerze ‘%merchant_reference%’ nie istnieje.,pl_PL
merchant_commission.validation.merchant_commission_name_invalid_length,Nazwa prowizji sprzedawcy musi mieć długość od %min% do %max% znaków.,pl_PL
merchant_commission.validation.merchant_commission_priority_not_in_range,Priorytet prowizji sprzedawcy musi mieścić się w zakresie od %min% do %max%.,pl_PL
merchant_commission.validation.store_does_not_exist,Sklep o nazwie ‘%name%’ nie istnieje.,pl_PL
merchant_commission.validation.merchant_commission_valid_from_invalid_datetime,Data ‘obowiązuje od’ prowizji sprzedawcy ma nieprawidłowy format.,pl_PL
merchant_commission.validation.merchant_commission_valid_to_invalid_datetime,Data ‘obowiązuje do’ prowizji sprzedawcy ma nieprawidłowy format.,pl_PL
merchant_commission.validation.merchant_commission_validity_period_invalid,Data ‘obowiązuje do’ prowizji sprzedawcy musi być późniejsza niż data ‘obowiązuje od’.,pl_PL
merchant_commission.validation.invalid_query_string,Podany ciąg zapytania ma nieprawidłowy format w %field%.,pl_PL
merchant_commission.validation.invalid_compare_operator,Podany operator porównania jest nieprawidłowy w %field%.,pl_PL
rule_engine.validation.invalid_query_string,Podany ciąg zapytania ma nieprawidłowy format.,pl_PL
rule_engine.validation.invalid_compare_operator_value,Podany operator porównania jest nieprawidłowy.,pl_PL
payment_app_widget.validation.quote_is_empty, Wycena jest pusta.,pl_PL
payment_app_widget.error.payment_failed,Płatność nie udała się,pl_PL
payment_app_widget.error.incorrect_quote,"Nie znaleziono wyceny, sesja mogła wygasnąć",pl_PL
mail.multi_factor_auth.email.text,"Aby kontynuować swoje żądanie, użyj następującego kodu weryfikacyjnego: %code%. Jeśli nie prosiłeś o ten kod, zignoruj tę wiadomość.",pl_PL
customer.change_customer_email_mail_sent,"Już prawie! Wysłaliśmy Ci e-mail w celu weryfikacji adresu e-mail. Potwierdź go, aby móc się zalogować.",pl_PL
mail.multi_factor_auth.email.subject,Kod weryfikacyjny do bezpiecznego dostępu,pl_PL
multi_factor_auth.multi_factor_auth.list.title,Skonfiguruj uwierzytelnianie wieloskładnikowe,pl_PL
multi_factor_auth.error.invalid_code,Nieprawidłowy kod uwierzytelniania wieloskładnikowego. Pozostało Ci %remainingAttempts% prób(y).,pl_PL
multi_factor_auth.error.attempts_exceeded,Przekroczyłeś dozwoloną liczbę prób. Spróbuj ponownie po odświeżeniu strony.,pl_PL
multi_factor_auth.error.expired_code,Kod uwierzytelniania wieloskładnikowego wygasł. Spróbuj ponownie.,pl_PL
multi_factor_auth.enter_your_code_input,Wpisz tutaj swój kod,pl_PL
multi_factor_auth.activate,Aktywuj,pl_PL
multi_factor_auth.deactivate,Dezaktywuj,pl_PL
multi_factor_auth.error.authentication_method_not_selected,"Nie można kontynuować. Należy wybrać metodę uwierzytelniania wieloskładnikowego. Odśwież stronę i spróbuj ponownie, a jeśli problem będzie się powtarzał, skontaktuj się ze wsparciem.",pl_PL
multi_factor_auth.error.corrupted_code,Podany kod jest pusty lub nieprawidłowy. Spróbuj ponownie.,pl_PL
multi_factor_auth.method.select,Wybierz metodę uwierzytelniania,pl_PL
multi_factor_auth.code.validation,Wpisz kod uwierzytelniający,pl_PL
multi_factor_auth.enter_code_for_method,"Wysłaliśmy kod uwierzytelniający na Twój %type%. Wpisz go poniżej, aby kontynuować.",pl_PL
multi_factor_auth.access_denied,"Dostęp jest całkowicie zablokowany do momentu pomyślnego zakończenia weryfikacji wieloskładnikowej. Upewnij się, że w przeglądarce włączono JavaScript, odśwież stronę i spróbuj ponownie. Jeśli problem będzie się powtarzał, może być konieczne ponowne przejście procesu uwierzytelniania wieloskładnikowego.",pl_PL
multi_factor_auth.activation.success,Uwierzytelnianie wieloskładnikowe zostało aktywowane.,pl_PL
multi_factor_auth.deactivation.success,Uwierzytelnianie wieloskładnikowe zostało dezaktywowane.,pl_PL
multi_factor_auth.activation.error,Nie udało się aktywować uwierzytelniania wieloskładnikowego.,pl_PL
multi_factor_auth.deactivation.error,Nie udało się dezaktywować uwierzytelniania wieloskładnikowego.,pl_PL
multi_factor_auth.selection.error.required,"Wybierz, w jaki sposób chcesz potwierdzić swoją tożsamość.",pl_PL
multi_factor_auth.send_code.error,Wystąpił błąd podczas wysyłania Twojego kodu. Spróbuj ponownie później lub skontaktuj się z administratorem systemu.,pl_PL
multi_factor_auth.continue,Kontynuuj,pl_PL
multi_factor_auth.verify_code,Zweryfikuj kod,pl_PL
multi_factor_auth.required_options,"Aby kontynuować, musisz wybrać jedną opcję!",pl_PL
multi_factor_auth.invalid_csrf_token,Nieprawidłowy token CSRF.,pl_PL
multi_factor_auth.note_mfa_affects,"Uwaga: wprowadzone tutaj zmiany wpłyną również na działanie MFA w innych środowiskach, takich jak Back Office, ponieważ Twoje konta są powiązane.",pl_PL
checkout_page.aria_label.choose.as.active,Ustaw %optionValue% jako aktywne.,pl_PL
shop_ui.aria_label.choose.date.time,Wybierz datę i godzinę.,pl_PL
shop_ui.aria_label.choose.date,Wybierz datę.,pl_PL
shop_ui.aria_label.main.navigation,Nawigacja główna,pl_PL
shop_ui.aria_label.choose-date,Wybierz datę,pl_PL
vertex.tax-number-country-blocked,Ten kraj jest zablokowany w ustawieniach.,pl_PL
vertex.tax-number-validation-not-available,Usługa nie mogła zweryfikować tego numeru.,pl_PL
vertex.tax-number-ignored,"Numer jest ignorowany, ponieważ ustawienia zmieniono tak, aby blokować numery dla tego regionu, kraju lub sprzedawcy.",pl_PL
vertex.tax-number-syntax-valid,"Składnia numeru identyfikacyjnego jest prawidłowa. Nie przeprowadzono jednak dalszych weryfikacji. Tam, gdzie wymagana jest suma kontrolna, jak w przypadku Indii, numer uznaje się za prawidłowy, jeśli składnia jest prawidłowa, a suma kontrolna nie jest skonfigurowana.",pl_PL
vertex.tax-number-syntax-invalid,Składnia numeru identyfikacyjnego jest nieprawidłowa.,pl_PL
